geo_id,county_state,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic
0500000US39017,"Butler County, Ohio",380604,84.26947693665858,7.654149719918865,0.19810616809071896,3.347836596567561,0.003941104139735789,1.1933663335119966,3.3331231411125475,4.730113188510893
0500000US39021,"Champaign County, Ohio",38840,94.17095777548919,2.252832131822863,0.2651905252317199,0.1596292481977343,0,0,3.1513903192584967,0.8908341915550979
0500000US39023,"Clark County, Ohio",134557,87.05529998439323,8.219564942738023,0.27571958352222475,0.6577138313131238,0.017093127819437115,0.21775158483022064,3.556856945383741,3.321269053263673
0500000US39025,"Clermont County, Ohio",204214,95.34116172250678,1.5865709500817768,0.459811766088515,1.3201837288334786,0.0940190192641053,0,1.198252813225342,1.9611779799621964
0500000US39029,"Columbiana County, Ohio",103077,95.14343646012205,2.112013349243769,0.17559688388292247,0.09507455591451051,0.037835792659856225,0.4045519369015396,2.0314910212753574,1.7161927491098887
0500000US39035,"Cuyahoga County, Ohio",1248514,62.200423863889384,29.477763164850373,0.24581222156900123,2.9102597167512743,0.027472659497610758,1.7666602056524796,3.3716081677898684,5.926245120198892
0500000US39039,"Defiance County, Ohio",38156,92.06153684872628,1.6799454869483175,0.2961526365447112,0.6368592095607506,0,2.0652059964356853,3.2602998217842543,9.904077995597023
0500000US39041,"Delaware County, Ohio",200464,87.24409370260994,3.1826163301141355,0.05437385266182456,6.811198020592226,0.0184571793439221,0.2993056109825205,2.3899553036954266,2.5820097374092104
0500000US39043,"Erie County, Ohio",74817,86.00986406832672,9.854712164347674,0.16039135490597056,0.859430343371159,0,0.7551759626822782,2.3604261063662,4.434820963150086
0500000US39045,"Fairfield County, Ohio",154733,86.53034582151189,7.949176969360123,0.08853961339856398,2.0344722845159082,0.03748392392055993,0.9493773144707335,2.410604072822216,2.1372299380222706
0500000US39049,"Franklin County, Ohio",1291981,66.33650185258142,22.629047950395556,0.2599883434818314,5.324691307379907,0.029876600352481967,1.8278906578347514,3.592003287974049,5.486690593747122
0500000US39051,"Fulton County, Ohio",42289,91.75908628721416,0.3901723852538485,0.756697959280191,0.03310553571850836,0,3.4997280616708837,3.5612097708623995,8.75404951642271
0500000US39055,"Geauga County, Ohio",93918,96.81637172852913,1.5268638599629463,0.08837496539534488,0.6771864818245704,0,0.09476351711067102,0.7964394471773248,1.5151515151515151
0500000US39057,"Greene County, Ohio",166752,85.5629917482249,6.613413932066782,0.15112262521588948,3.1303972366148534,0,0.9175302245250433,3.6245442333525237,2.795768566493955
0500000US39061,"Hamilton County, Ohio",813822,67.74749269496279,25.39695412510352,0.1496641771787934,2.6479991939269274,0.06524768315430156,0.7345586627051124,3.2580834629685604,3.2745489799980834
0500000US39063,"Hancock County, Ohio",75754,92.86770335559838,2.0579771365208437,0.16764791298149273,0.7062333342133749,0,1.329302743089474,2.871135517596431,5.384534150011881
0500000US39069,"Henry County, Ohio",27185,94.96781313224204,0.38992091226779474,0.2906014346146772,0.7430568328122126,0,1.4162221813500093,2.192385506713261,7.724848261909141
0500000US39081,"Jefferson County, Ohio",66359,91.46913003511204,5.631489323226691,0,0.3375578293826007,0,0.1823415060504227,2.3794813062282434,1.3803704094395635
0500000US39083,"Knox County, Ohio",61261,96.09865983251987,0.6153996833221789,0.33136906025040397,0.7117089175821485,0.10610339367623774,0.364016258304631,1.7727428543445258,1.4821827916619057
0500000US39085,"Lake County, Ohio",230117,90.84943746007465,4.401673931087229,0.15470391148850365,1.2093847912149036,0.12037354910762786,1.176358113481403,2.0880682435456746,4.301724774788477
0500000US39089,"Licking County, Ohio",173448,91.76756145934229,4.100364374336976,0.19314146026474793,0.7990867579908676,0,0.34477192011438584,2.79507402795074,1.9354503943545038
0500000US39091,"Logan County, Ohio",45325,94.3099834528406,1.654715940430226,0.15664644236072808,0.6089354660783232,0,0.09045780474351903,3.179260893546608,1.0082735797021511
0500000US39093,"Lorain County, Ohio",307924,84.9043919928294,8.454034112313428,0.37216975617360126,1.0941011418401945,0,0.9203569712006858,4.254946025642691,9.996947298684091
0500000US39095,"Lucas County, Ohio",430887,72.06274498882537,19.02354909755922,0.24182674343853494,1.704623253892552,0.07496164887778002,2.5247918827906157,4.3675023846159196,7.100005337826391
0500000US39097,"Madison County, Ohio",44036,90.0672177309474,6.135888818239622,0.10218911799436824,1.4942319920065401,0.10218911799436824,0,2.0982832228176944,2.023344536288491
0500000US39099,"Mahoning County, Ohio",229796,79.62323103970478,14.217392817977684,0.23238002402130586,1.0953193267071664,0.019147417709620706,1.0766070775818553,3.7359222962975855,5.916552072272799
0500000US39101,"Marion County, Ohio",64967,89.62858066402943,4.75626087090369,0.3155448150599535,0.7773177151476904,0,0.7742392291471054,3.7480567057121306,2.6074776424954207
0500000US39103,"Medina County, Ohio",178371,95.70389805517713,1.5798532272622794,0.003924404751893525,1.3595259319059714,0,0.03924404751893525,1.31355433338379,2.0765707430019456
0500000US39109,"Miami County, Ohio",105122,93.847149026845,2.5246856033941514,0.0903711877627899,1.2927836228382261,0,0.08180970681684138,2.163200852342992,1.6647324061566562
0500000US39113,"Montgomery County, Ohio",531542,72.68663623946932,20.329343683095598,0.1659323251972563,2.2643554037122184,0,1.130108251088343,3.4236240974372674,2.94520470630731
0500000US39123,"Ottawa County, Ohio",40657,94.7069385345697,1.2396389305654623,0.11806085053004403,0.1943084831640308,0,2.1964237400693607,1.5446294611014093,5.1208893917406595
